link,Unnamed: 1,Status,Verified By,Date,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Feedback
https://nbq.ae/docs/default-source/downloads/forms-center/islamic/04-islamic-application-for-funds-transfer-v3-0-06-2020-vat-t-c-update-jan-2021.pdf,application/pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1,,https://nbq.ae/docs/default-source/downloads/forms-center/islamic/04-islamic-application-for-funds-transfer-v3-0-06-2020-vat-t-c-update-jan-2021.pdf,2025-11-12 17:25:52,,
https://nbq.ae/docs/default-source/tc/01-nbq-tc-dsr-29082024.pdf,application/pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1,,https://nbq.ae/docs/default-source/tc/01-nbq-tc-dsr-29082024.pdf,2025-11-12 17:25:55,,
https://nbq.ae/docs/default-source/downloads/forms-center/dds/direct-debit-authority-amendment-loans.pdf?sfvrsn=25ba46d7_2,application/pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1,,https://nbq.ae/docs/default-source/downloads/forms-center/dds/direct-debit-authority-amendment-loans.pdf?sfvrsn=25ba46d7_2,2025-11-12 17:25:59,,
https://nbq.ae/docs/default-source/downloads/forms-center/retail/indemnity-credit.pdf?sfvrsn=5bb546d7_2,application/pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1,,https://nbq.ae/docs/default-source/downloads/forms-center/retail/indemnity-credit.pdf?sfvrsn=5bb546d7_2,2025-11-12 17:26:00,,
https://nbq.ae/docs/default-source/downloads/forms-center/dds/01-bilingual-direct-debit-authority-cards-rev20140131_oic-updated-032020.pdf,application/pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1,,https://nbq.ae/docs/default-source/downloads/forms-center/dds/01-bilingual-direct-debit-authority-cards-rev20140131_oic-updated-032020.pdf,2025-11-12 17:26:01,,
https://nbq.ae/docs/default-source/downloads/forms-center/dds/direct-debit-authority-amendment-cards.pdf?sfvrsn=20ba46d7_2,application/pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1,,https://nbq.ae/docs/default-source/downloads/forms-center/dds/direct-debit-authority-amendment-cards.pdf?sfvrsn=20ba46d7_2,2025-11-12 17:26:01,,
https://nbq.ae/docs/default-source/downloads/forms-center/retail/01-ciue.pdf?sfvrsn=602b53d7_5,application/pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1,,https://nbq.ae/docs/default-source/downloads/forms-center/retail/01-ciue.pdf?sfvrsn=602b53d7_5,2025-11-12 17:25:53,,
https://nbq.ae/docs/default-source/downloads/forms-center/ebanking/interactive-02-nbq-online-application-for-transaction-limits_ver02_may2019_approved.pdf,application/pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1,,https://nbq.ae/docs/default-source/downloads/forms-center/ebanking/interactive-02-nbq-online-application-for-transaction-limits_ver02_may2019_approved.pdf,2025-11-12 17:26:02,,
https://nbq.ae/docs/default-source/downloads/forms-center/retail/03-nbq-cscf.pdf?sfvrsn=51b546d7_4,application/pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1,,https://nbq.ae/docs/default-source/downloads/forms-center/retail/03-nbq-cscf.pdf?sfvrsn=51b546d7_4,2025-11-12 17:26:07,,
https://nbq.ae/docs/default-source/downloads/forms-center/dds/dda-form-loans-with-operative-account.pdf,application/pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1,,https://nbq.ae/docs/default-source/downloads/forms-center/dds/dda-form-loans-with-operative-account.pdf,2025-11-12 17:26:06,,
https://nbq.ae/docs/default-source/downloads/forms-center/islamic/internal-funds-transfer-request-form.pdf?sfvrsn=90b446d7_4,application/pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1,,https://nbq.ae/docs/default-source/downloads/forms-center/islamic/internal-funds-transfer-request-form.pdf?sfvrsn=90b446d7_4,2025-11-12 17:26:07,,
https://nbq.ae/docs/default-source/downloads/forms-center/islamic/cif-form-individual.pdf?sfvrsn=8eb446d7_4,application/pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1,,https://nbq.ae/docs/default-source/downloads/forms-center/islamic/cif-form-individual.pdf?sfvrsn=8eb446d7_4,2025-11-12 17:26:08,,
https://nbq.ae/docs/default-source/downloads/forms-center/islamic/request-for-opening-additional-account-for-customer.pdf?sfvrsn=61b446d7_2,application/pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1,,https://nbq.ae/docs/default-source/downloads/forms-center/islamic/request-for-opening-additional-account-for-customer.pdf?sfvrsn=61b446d7_2,2025-11-12 17:26:09,,
https://nbq.ae/docs/default-source/downloads/forms-center/islamic/customer-information-update-form-companies-and-establishments.pdf?sfvrsn=9fb446d7_6,application/pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1,,https://nbq.ae/docs/default-source/downloads/forms-center/islamic/customer-information-update-form-companies-and-establishments.pdf?sfvrsn=9fb446d7_6,2025-11-12 17:25:55,,
https://nbq.ae/docs/default-source/downloads/forms-center/dds/direct-debit-authority-finances.pdf?sfvrsn=3bba46d7_2,application/pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1,,https://nbq.ae/docs/default-source/downloads/forms-center/dds/direct-debit-authority-finances.pdf?sfvrsn=3bba46d7_2,2025-11-12 17:26:08,,
https://nbq.ae/docs/default-source/downloads/forms-center/conventional/02-nbq-tt-form_v12_-13-10-2022.pdf?sfvrsn=881248d7_6,application/pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1,,https://nbq.ae/docs/default-source/downloads/forms-center/conventional/02-nbq-tt-form_v12_-13-10-2022.pdf?sfvrsn=881248d7_6,2025-11-12 17:26:10,,
https://nbq.ae/docs/default-source/cnb/02-nbq-pntc-06022024.pdf,application/pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1,,https://nbq.ae/docs/default-source/cnb/02-nbq-pntc-06022024.pdf,2025-11-12 17:26:10,,
https://nbq.ae/docs/default-source/downloads/forms-center/dds/direct-debit-authority-others.pdf?sfvrsn=8ba46d7_2,application/pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1,,https://nbq.ae/docs/default-source/downloads/forms-center/dds/direct-debit-authority-others.pdf?sfvrsn=8ba46d7_2,2025-11-12 17:26:12,,
https://nbq.ae/docs/default-source/downloads/forms-center/conventional/03-application-for-tax-payment-v1-0_8-24042025.pdf?sfvrsn=891248d7_5,application/pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1,,https://nbq.ae/docs/default-source/downloads/forms-center/conventional/03-application-for-tax-payment-v1-0_8-24042025.pdf?sfvrsn=891248d7_5,2025-11-12 17:26:11,,
https://nbq.ae/docs/default-source/downloads/forms-center/conventional/nbq-commercial-guarantee-application-v2-jan-25-2023.pdf,application/pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1,,https://nbq.ae/docs/default-source/downloads/forms-center/conventional/nbq-commercial-guarantee-application-v2-jan-25-2023.pdf,2025-11-12 17:26:14,,
https://nbq.ae/docs/default-source/downloads/forms-center/retail/01-e-guarantee-refund-application-form-24012024.pdf?sfvrsn=a7749d7_6,application/pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1,,https://nbq.ae/docs/default-source/downloads/forms-center/retail/01-e-guarantee-refund-application-form-24012024.pdf?sfvrsn=a7749d7_6,2025-11-12 17:26:13,,
https://nbq.ae/docs/default-source/downloads/forms-center/dds/direct-debit-authority-amendment-finances.pdf?sfvrsn=e3bb46d7_2,application/pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1,,https://nbq.ae/docs/default-source/downloads/forms-center/dds/direct-debit-authority-amendment-finances.pdf?sfvrsn=e3bb46d7_2,2025-11-12 17:26:16,,
https://nbq.ae/docs/default-source/downloads/forms-center/ebanking/interactive-03-request-for-business-entities-for-online-salary-processing-online-ver-2-10_19-_-approved.pdf,application/pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1,,https://nbq.ae/docs/default-source/downloads/forms-center/ebanking/interactive-03-request-for-business-entities-for-online-salary-processing-online-ver-2-10_19-_-approved.pdf,2025-11-12 17:26:14,,
https://nbq.ae/docs/default-source/downloads/forms-center/islamic/application-of-stop-payment-of-cheuqe.pdf?sfvrsn=b9b446d7_4,application/pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1,,https://nbq.ae/docs/default-source/downloads/forms-center/islamic/application-of-stop-payment-of-cheuqe.pdf?sfvrsn=b9b446d7_4,2025-11-12 17:26:16,
https://nbq.ae/docs/default-source/downloads/forms-center/dds/direct-debit-authority-amendment-others.pdf?sfvrsn=2fba46d7_2,application/pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1,,https://nbq.ae/docs/default-source/downloads/forms-center/dds/direct-debit-authority-amendment-others.pdf?sfvrsn=2fba46d7_2,2025-11-12 17:26:17,,
https://nbq.ae/docs/default-source/downloads/forms-center/retail/01-nbq-ciuf-ind.pdf?sfvrsn=78e550d7_3,application/pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1,,https://nbq.ae/docs/default-source/downloads/forms-center/retail/01-nbq-ciuf-ind.pdf?sfvrsn=78e550d7_3,2025-11-12 17:26:10,,
https://nbq.ae/docs/default-source/downloads/new-library/01-nbq-org-chart-17022025.pdf?sfvrsn=f75553d7_3,application/pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1,,https://nbq.ae/docs/default-source/downloads/new-library/01-nbq-org-chart-17022025.pdf?sfvrsn=f75553d7_3,2025-11-12 17:26:20,,
https://nbq.ae/docs/default-source/downloads/forms-center/islamic/islamic-customer-information-form.pdf?sfvrsn=9fb446d7_6,application/pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1,,https://nbq.ae/docs/default-source/downloads/forms-center/islamic/islamic-customer-information-form.pdf?sfvrsn=9fb446d7_6,2025-11-12 17:26:16,,
https://nbq.ae/docs/default-source/downloads/new-library/01-samsung-wallet-faq-arabic.pdf,application/pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1,,https://nbq.ae/docs/default-source/downloads/new-library/01-samsung-wallet-faq-arabic.pdf,2025-11-12 17:26:26,,
https://nbq.ae/docs/default-source/kfs/kfs-current-accounts-individuals060622-01.pdf,application/pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1,,https://nbq.ae/docs/default-source/kfs/kfs-current-accounts-individuals060622-01.pdf,2025-11-12 17:26:25,,
https://nbq.ae/docs/default-source/tc/01-samsungwallet-tc.pdf,application/pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1,,https://nbq.ae/docs/default-source/tc/01-samsungwallet-tc.pdf,2025-11-12 17:26:26,,
https://nbq.ae/docs/default-source/downloads/fees-and-charges/01-mcx-prepaid-cards-fee-and-charges.pdf,application/pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1,,https://nbq.ae/docs/default-source/downloads/fees-and-charges/01-mcx-prepaid-cards-fee-and-charges.pdf,2025-11-12 17:26:28,,
https://nbq.ae/docs/default-source/downloads/new-library/01-faq-applepay-a.pdf,application/pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1,,https://nbq.ae/docs/default-source/downloads/new-library/01-faq-applepay-a.pdf,2025-11-12 17:26:29,,
https://nbq.ae/docs/default-source/kfs/kfs-mcx-0410202.pdf,application/pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1,,https://nbq.ae/docs/default-source/kfs/kfs-mcx-0410202.pdf,2025-11-12 17:26:28,,
https://nbq.ae/docs/default-source/tc/pptc-09feb2023.pdf,application/pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1,,https://nbq.ae/docs/default-source/tc/pptc-09feb2023.pdf,2025-11-12 17:26:28,,
https://nbq.ae/docs/default-source/downloads/forms-center/retail/03-nbq-cscf.pdf,application/pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1,,https://nbq.ae/docs/default-source/downloads/forms-center/retail/03-nbq-cscf.pdf,2025-11-12 17:26:32,,
https://sedd.ae/documents/32114/0/SHj-Economy-BL+Arabic+(3).pdf/8f4d3188-ebb7-6faa-6b51-0255b7921437?t=1735624704176,application/pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://sedd.ae/documents/32114/0/Made+in+Shj+Arabic+Ver+4.pdf/5a0006a3-cf96-e164-2e3f-d19b7d309e77?t=1735623764927,application/pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://sedd.ae/documents/32114/0/كتيب+قطاع+الزراعة+والثروة+الحيوانية.pdf/9fa70e69-aa3b-f5d9-3879-c93e03250123?t=1735624282013,application/pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://sedd.ae/documents/d/sedd/-ar?,application/pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://sedd.ae/documents/32114/0/Shj+Economy-2024+Arabic+S.pdf/3fdeb0b1-4306-f3d9-08d2-64a4cd26e8e6?t=1757316185024,application/pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://sedd.ae/documents/32114/0/Travel+and+Tourism+Sector+Handbooks_18-12-compressed.pdf/860bf7d3-f9c0-d9c8-e3e0-6881357cbbf4?t=1738645041640,application/pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://sedd.ae/documents/32114/0/قطاع+الصناعه+٢٠٢٢.pdf/04895be9-2081-ed98-c8a1-1e109d665d16?t=1734606816159,application/pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://sedd.ae/documents/32114/0/التقرير+السنوي+2023.pdf/7d298c00-5ec7-212c-4aa8-1635067b0790?t=1735624062259,application/pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://sedd.ae/documents/32114/0/قطتع+التعليم+2022.pdf/5258bee7-411c-5665-3350-a31da70c2846?t=1734606774423,application/pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://sedd.ae/documents/32114/0/Industrial+Directories+2025+English+S+(1).pdf/2c329be4-317a-ce28-548e-1cd782111761?t=1736921164018,application/pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://sedd.ae/documents/32114/0/Sharjah+Manefactoring+NEW+2025+EN+-+18-2-2025.pdf/068e39a5-2384-0958-5383-fd451b316bdd?t=1740990941901,application/pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://sedd.ae/documents/32114/0/Sharjah+Manefactoring+NEW+2025+AR+-+18-2-2025.pdf/b1f27eb2-cf84-5f73-da88-19a7b09dc628?t=1740990785438,application/pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://sedd.ae/documents/32114/0/Industrial+Directories+2025+Arabic+S+(1).pdf/74c72e3f-f047-1ed7-c2e7-fb5ecfbb1f70?t=1736920428513,application/pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sedd.ae/documents/35529/89238/1102.pdf,application/pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sedd.ae/documents/35529/89238/1101.pdf,application/pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://eidavg.nbf.ae/media/113553/service-promise-ar.pdf,application/pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://eidavg.nbf.ae/media/115302/nbf_customer-charter_aug-2024.pdf,application/pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://eidavg.nbf.ae/media/115088/nbf-al-samy-schedule-of-charges_sep-2023.pdf,application/pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://eidavg.nbf.ae/media/115138/nbf-markets-disclaimer.pdf,application/pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.pension.gov.ae/Documents/res/pdf/ar/20190313-ArabicMethaq.pdf,application/pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.pension.gov.ae/Documents/res/pdf/en/20190313-EnglishMethaq.pdf,application/pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.pension.gov.ae/ar-ae/Brochures/الكتيب%20التعريفي%20%20-المتقاعدون%20العسكريون.pdf,application/pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://adnic.ae/documents/20126/0/J00244_ADNIC_DL_Personal_Watercraft_Insurance.pdf/36d77553-08c7-f26d-96c4-88e60e75dd59?t=1595921817497,application/pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://adnic.ae/documents/20126/52052/Individual+Personal+Accident+Proposal+Form.pdf/7d3bbc93-da1c-e0f9-bfbc-29aef2e5959f?t=1594275708783,application/pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://adnic.ae/documents/20126/52052/Yacht+and+Pleasure+Craft+Proposal+Form.pdf/4c25b1f3-0676-b3f0-3d8f-2e51c73926b2?t=1594040093710,application/pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://adnic.ae/documents/20126/52052/Group+Travel+Insurance+Proposal+Form.pdf/349d0b35-b327-6316-dc0c-275822fb7688?t=1686026522080,application/pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://adnic.ae/documents/20126/0/J00244_ADNIC_DL_Hala+Insurance.pdf/cac6feaf-9927-9f34-629c-a21724fad127?t=1595921704927,application/pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://adnic.ae/documents/20126/383297/Existing_+ADNIC+_Reimbursement_ClaimForm+AR-Final.pdf/35b7593b-6b27-58a7-b1fd-3f1be0a3e3cc?t=1700026381660,application/pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://adnic.ae/documents/20126/1546705/Mussafer+Plus+Individual+Travel+Insurance+Proposal+Form.pdf/000e7514-9288-1953-988f-9ae0f2a1c131?t=1686024207413,application/pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://adnic.ae/documents/20126/0/J00100_ADNIC_KR_ADNIC_Shield_DL_Leaflet-Arb.pdf/cd400b87-ddb3-2207-74fe-6ef6706d7a74?t=1595921367690,application/pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://adnic.ae/documents/20126/0/J00244_ADNIC_DL_Medical_Insurance-V3.pdf/339d3055-31ff-c491-9db5-fe931fcb51c7?t=1595921464747,application/pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://adnic.ae/documents/20126/0/J00244_ADNIC_DL_Jetski_Insurance.pdf/5dbc3e76-4eac-4af1-7aa2-a170e9dcbf9c?t=1595921506443,application/pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://adnic.ae/documents/20126/0/J00244_ADNIC_DL_Personal+Accident.pdf/4de12643-b577-8eed-8068-0d3e5e6c9945?t=1595921750077,application/pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://adnic.ae/documents/20126/52052/Group+Personal+Accident+Proposal+Form.pdf/33e3fd3e-ab00-cf09-a96b-772752939588?t=1594214241773,application/pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://adnic.ae/documents/20126/52052/HomeSafe+Proposal+Form.pdf/0faba2ff-bbd6-582d-fde7-b32ff3486926?t=1596650088033,application/pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://adnic.ae/documents/20126/0/J00244_ADNIC_DL_Wedding+Insurance.pdf/22205055-959c-1cc4-9b2d-925a4a7e18ed?t=1595921891533,application/pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://adnic.ae/documents/20126/52052/Individual+Medical+Insurance+Application+Form.pdf/31668764-92a5-a493-25fe-eb963067b79f?t=1612170731193,application/pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://adnic.ae/documents/20126/77498/ADNIC+Personal+Watercraft+Insurance+Leaflet.pdf/43a599ff-6ec2-3865-57a9-9ae893a1a145?version=1.1&t=1595493222353&download=true,application/pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://adnic.ae/documents/20126/52052/Yacht+and+Pleasure+Craft+Proposal+Form.pdf/4c25b1f3-0676-b3f0-3d8f-2e51c73926b2?version=1.0&t=1594040093710&download=true,application/pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://adnic.ae/documents/20126/77498/ADNIC+Jetski+Insurance+Leaflet.pdf/ba52bbe9-25de-8b40-91fd-3f95b1befa72?version=1.1&t=1595493046197&download=true,application/pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://adnic.ae/documents/20126/77498/ADNIC+Personal+Accident+Leaflet.pdf/0f77a053-e004-b841-ff9f-9e9be0897044?t=1595493171657,application/pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://adnic.ae/documents/20126/1546705/Group+Travel+Insurance+Proposal+Form.pdf/a8688420-8f49-8ab9-ed7b-5cb794b8033c?t=1686026415230,application/pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://adnic.ae/documents/20126/77498/ADNIC+ADNIC+Shield+Leaflet.pdf/d0b98c26-e339-3cc2-cebb-cd9a7bf7a4ad?t=1595493588483,application/pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://adnic.ae/documents/20126/77498/ADNIC+Personal+Watercraft+Insurance+Leaflet.pdf/43a599ff-6ec2-3865-57a9-9ae893a1a145?t=1595493222353,application/pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://adnic.ae/documents/20126/77498/Shifa+Individual+Plan+-+Leaflet.pdf/5fe567db-92f5-2a0a-40b9-d0009c485d5f?t=1612170902407,application/pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://adnic.ae/documents/20126/77498/ADNIC+HomeSafe+Leaflet.pdf/afea87db-e097-823e-755a-13b68bcf8a6e?t=1595492987313,application/pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://adnic.ae/documents/20126/52052/E-cargo+Flyer.pdf/c6916ac6-e4ef-1914-509a-c69e53f7b2cb?t=1594213457933,application/pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://adnic.ae/documents/20126/52052/Individual+Medical+Insurance+Application+Form.pdf/31668764-92a5-a493-25fe-eb963067b79f?version=1.3&t=1612170731193&download=true,application/pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://adnic.ae/documents/20126/77498/Shifa+Individual+Plan+-+Leaflet.pdf/5fe567db-92f5-2a0a-40b9-d0009c485d5f?version=1.3&t=1612170902407&download=true,application/pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://adnic.ae/documents/20126/383297/Existing_+ADNIC+_Reimbursement_ClaimForm.pdf/d4415b42-9876-d350-d725-f911af5cc91d?t=1670221670287,application/pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://adnic.ae/documents/20126/0/Adnic+final+Complaint+Handling+Guide+18-10-2020+final+(1).pdf/1b08732c-ec52-98c9-46ed-e66567d224bb?t=1603083883849,application/pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://adnic.ae/documents/20126/52052/Color+Coded+Product+-+Sales+Brochure.pdf/6bea4d51-6c55-4a22-cdf7-b0644b9ac680?version=1.4&t=1612339446240&download=true,application/pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://adnic.ae/documents/20126/0/ADNIC+Complaints+Handling+Guide+%26+Policy+updated+(1).pdf/91abfaa9-0979-44fa-f46a-6db17a91eb58?t=1747908971691,application/pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://adnic.ae/documents/20126/52052/Medical+Guidebook.pdf/d298647f-dec1-3a95-aec8-12f0aa86c449?version=1.1&t=1612171001707&download=true,application/pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://adnic.ae/documents/20126/52052/ADNIC+Event+Cancellation.pdf/653a3fe8-2074-af5b-4672-6c1543fe03f4?version=1.0&t=1594039225043&download=true,application/pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://adnic.ae/documents/20126/77498/ADNIC+Wedding+Insurance+Leaflet.pdf/278aaa33-713f-5759-522e-d6036b7061a2?version=1.1&t=1595493532760&download=true,application/pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://adnic.ae/documents/20126/383297/Existing_+ADNIC+_Reimbursement_ClaimForm+AR-Final.pdf/35b7593b-6b27-58a7-b1fd-3f1be0a3e3cc?t=1700026381661,application/pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://adnic.ae/documents/20126/77498/ADNIC+Travel+Insurance+Leaflet.pdf/99531e46-69b2-437e-e9ad-e56520439c42?version=1.1&t=1595493495537&download=true,application/pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://adnic.ae/documents/20126/52052/Mussafer+Travel+Insurance+Flyer.pdf/8ffd95b1-e53f-9bd1-c4c1-a278a99d27f4?version=1.1&t=1632373935973&download=true,application/pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://adnic.ae/documents/20126/52052/ADNIC+Credit+Life+Insurance.pdf/306f2975-d590-997b-bc1f-3b0be4bdfb1a?version=1.0&t=1594037748867&download=true,application/pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://adnic.ae/documents/20126/52052/Health+Declaration+Individual+Life+Assurance.pdf/2bd1726e-454f-6955-b9b7-2b0163646afc?version=1.0&t=1594214725297&download=true,application/pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://adnic.ae/documents/20126/52052/Group+Personal+Accident+Proposal+Form.pdf/33e3fd3e-ab00-cf09-a96b-772752939588?version=1.0&t=1594214241773&download=true,application/pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://adnic.ae/documents/20126/52052/Group+Credit+Life+Insurance+Proposal+Form.pdf/1689b1b0-3b19-ea00-f0b9-fe13892a3493?version=1.0&t=1594213829587&download=true,application/pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://adnic.ae/documents/20126/0/ADNIC+Mobile+App+User+Guide+_Final2023+(4).pdf/e5b46564-81ba-65e6-07ec-30439b5325d3?t=1702975193814,application/pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://adnic.ae/documents/20126/52052/ADNIC+Professional+Indemnity+Accounts.pdf/5ebdfb9c-7f5a-254c-a3ac-a09f24d4a93a?version=1.0&t=1594106278537&download=true,application/pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
